data_id,year,product_id,food,production,import_quantity,export_quantity
354,2009,5,3276.78,3942.7,1577.72,1681.68
355,2010,5,3228.07,4190.26,1516.13,2021.61
356,2011,5,3214.61,4383.71,1399.69,2157.76
357,2012,5,3404.13,4476.27,1481.6,2105.52
358,2013,5,3276.61,4500.77,1535.02,2341.63
359,2014,5,3257.35,4421.15,1338.62,2209.92
360,2015,5,2922.51,4609.25,849.55,2326.5
361,2016,5,2995.6,4932.27,772.33,2478.62
362,2017,5,2926.84,5054.34,892.17,2725.35
363,2018,5,3138.83,5310.94,859.03,2839.98
364,2019,5,3168.82,5211.88,857.76,2693.41
365,2020,5,3168.82,5211.88,857.76,2693.41
366,1960,6,967.0,1023.0,224.0,11.0
367,1961,6,959.0,1010.0,212.0,9.0
368,1962,6,970.0,1078.0,176.0,24.0
369,1963,6,1274.0,1382.0,251.0,18.0
370,1964,6,1426.0,1569.0,256.0,19.0
371,1965,6,1372.0,1601.0,172.0,19.0
372,1966,6,1511.0,1603.0,335.0,23.0
373,1967,6,1673.0,1827.0,312.0,20.0
374,1968,6,2093.0,2263.0,377.0,27.0
375,1969,6,1692.0,1739.0,380.0,20.0
376,1970,6,1269.0,1450.0,552.0,24.0
377,1971,6,1599.0,1675.0,461.0,16.0
378,1972,6,1889.0,1979.0,434.0,23.0
379,1973,6,1657.0,1074.0,393.0,10.0
380,1974,6,1305.0,1587.0,419.0,20.0
381,1975,6,1568.0,1825.0,431.0,13.0
382,1976,6,1781.0,1704.0,467.0,18.0
383,1977,6,1821.0,1141.0,568.0,21.0
384,1978,6,2418.0,1683.0,489.0,24.0
385,1979,6,2440.0,1454.0,499.0,16.0
386,1980,6,2571.0,1778.0,607.0,20.0
387,1981,6,2662.0,1412.0,629.0,15.0
388,1982,6,2766.0,1863.0,806.0,13.0
389,1983,6,2227.0,1462.0,628.0,20.0
390,1984,6,2693.0,1849.0,673.0,12.0
391,1985,6,2640.0,1305.0,693.0,20.0
392,1986,6,2376.0,1588.0,730.0,24.0
393,1987,6,2947.0,1732.0,574.0,24.0
394,1988,6,2195.0,1996.0,601.0,10.0
395,1989,6,2576.0,1435.0,602.0,10.0
